Income,Expenditure,Savings,Investments,Risk_Profile,Debt_Level,Age,Employment_Status,Credit_Score,Marital_Status,Geographic_Location,Cluster
471282,238255.10909019568,170430.32503295425,39809.29742169351,Moderate,29175.516857058505,25,Employed,405,Married,Urban,0
113501,75020.14462612857,18113.369497046322,188.3847275266526,Moderate,87833.98200433784,34,Unemployed,781,Single,Suburban,2
284223,139951.91924871682,133370.69412491596,31568.87181977146,Aggressive,28307.643925037686,35,Employed,505,Married,Urban,0
415933,226553.80727485887,40418.74107918332,29825.800034931544,Moderate,80605.24801867195,67,Freelancer,546,Divorced,Suburban,0
79676,41017.54709336909,13590.672950880946,15907.609290208002,Conservative,20938.13334457727,29,Employed,388,Divorced,Rural,1
441168,295720.67842771584,125330.34661514903,22571.150180248518,Conservative,29278.943015344437,50,Employed,615,Married,Rural,0
237516,173739.6761588937,72343.5523789153,12348.161208091047,Moderate,19247.5365403634,40,Employed,310,Married,Suburban,1
193532,109528.3786192411,11009.98980298522,39494.28689759214,Moderate,26425.987784965564,29,Unemployed,348,Single,Suburban,1
110397,76694.57297128327,44297.64924560444,31726.746668305383,Conservative,83486.57553333153,28,Freelancer,470,Married,Urban,2
92847,41631.97653274853,19750.719612228964,26635.58110194926,Conservative,63903.24975466974,30,Employed,442,Single,Suburban,2
113607,64833.788650568415,26457.746034433443,19626.30992089136,Moderate,40587.9668837224,52,Unemployed,506,Divorced,Urban,1
240178,113511.71990627331,99485.64129969955,14569.219301036606,Conservative,97152.10270821562,44,Freelancer,762,Married,Suburban,2
169521,85964.17755193112,37409.47493207029,41136.82430217157,Conservative,46486.15271295737,42,Freelancer,808,Divorced,Suburban,1
446752,297629.2794663946,31831.61361070312,22570.38352167845,Conservative,96975.99712588514,57,Freelancer,500,Married,Rural,0
84077,62286.86826354374,10879.38696182604,25072.370992083637,Moderate,19658.692291086023,20,Employed,304,Married,Rural,1
320402,115584.2831476511,153843.0797077833,26041.436527037084,Moderate,90463.84271149493,66,Employed,510,Single,Urban,0
199374,123077.4835614575,16285.349425637487,22418.346771578825,Conservative,1382.2204097494684,42,Employed,328,Single,Urban,1
277009,163732.23699665917,58094.06167202714,12804.421311921187,Aggressive,54530.320236575746,62,Freelancer,489,Married,Urban,2
442081,158798.81946696757,122204.72720715146,6017.022012152601,Conservative,42305.23942920148,27,Freelancer,487,Married,Suburban,0
157717,64024.76905701134,42895.29751041006,4926.863358387035,Conservative,52508.78454719793,34,Employed,449,Single,Suburban,1
401915,183072.7838352426,20811.952223076412,37873.12616703443,Conservative,55344.4831947699,20,Employed,824,Divorced,Urban,0
58000,22241.001053707543,15980.3472910405,11176.391115075568,Conservative,38903.13540677109,62,Freelancer,665,Married,Suburban,1
46737,19716.69241237008,10408.218015820577,2783.640747698779,Conservative,99819.78468860952,39,Freelancer,456,Single,Rural,2
293629,127376.37748448216,143125.25743822643,39875.8703347943,Conservative,97650.71903006258,55,Unemployed,379,Married,Suburban,2
320709,150039.50966006189,39005.13780085973,7703.0826430324,Moderate,96174.53767045951,31,Unemployed,572,Single,Rural,2
438738,296014.4342405374,91858.30679004031,31257.3045866677,Moderate,97908.50473765879,44,Employed,817,Divorced,Urban,0
401758,235412.55159730482,95926.4191190221,16932.16357239316,Moderate,79301.23987693986,59,Freelancer,531,Married,Suburban,0
347299,275450.94146102486,78424.3136337301,6324.012834565473,Moderate,98859.04790263319,37,Freelancer,459,Married,Urban,0
206240,104639.55847688559,72106.42745271407,20724.048962717996,Conservative,89236.02252751419,65,Unemployed,643,Divorced,Rural,2
72487,49068.80880360859,10654.196227279304,740.4430566312569,Aggressive,41593.26370324211,35,Freelancer,588,Married,Urban,1
412092,303190.1823509493,61600.41825400058,42052.24912562802,Conservative,78477.71083834078,30,Employed,504,Married,Rural,0
294486,188320.6302504004,111358.38692110001,25674.89806709286,Moderate,91206.78451256258,59,Unemployed,604,Married,Rural,0
322950,163390.85895891514,88853.47035320316,6958.000545398091,Conservative,71260.60735870925,23,Freelancer,659,Single,Urban,0
330914,223961.70681930005,78367.07142407296,11849.015919449235,Aggressive,42278.234056560395,27,Freelancer,699,Single,Rural,0
98623,39630.03206427775,12440.440654504524,22398.759606926335,Moderate,6579.0242016425245,54,Employed,748,Married,Urban,1
385321,178702.6639196869,51782.22967688253,9443.469140777433,Conservative,80969.69370605877,46,Freelancer,405,Divorced,Urban,0
413170,236887.97342468656,22620.328902451532,13429.958075054294,Moderate,95274.28731264704,23,Unemployed,381,Divorced,Urban,0
357773,210264.87135876354,32608.082720257134,26719.278211763158,Conservative,36246.32602299264,56,Unemployed,641,Married,Rural,0
403137,125404.1239988047,121173.87638760288,41630.45065191927,Moderate,15190.60509889396,28,Freelancer,720,Single,Rural,0
203675,157350.56619744003,91927.26688950829,20091.98428449604,Moderate,32650.383947055572,65,Freelancer,348,Single,Suburban,1
409088,265217.3285638898,73318.44674697825,35848.763677677416,Conservative,58262.23581782463,42,Freelancer,505,Married,Urban,0
233046,127674.68808827065,46023.381002785085,43834.21067303242,Conservative,31692.900328223615,61,Freelancer,517,Single,Urban,1
125947,96546.3878960116,12849.430927859657,10815.047014808099,Conservative,61061.87301963539,61,Unemployed,735,Single,Urban,2
308543,160302.83149459318,69386.36103270354,40359.598520108004,Moderate,96685.22322446306,47,Employed,621,Divorced,Urban,2
148177,117092.10074797644,9890.78023308627,37870.10991655137,Conservative,67073.44933076826,37,Unemployed,530,Married,Urban,2
236454,131502.0899946255,109459.35976526012,17846.86489740675,Moderate,36265.936628562165,54,Freelancer,786,Single,Urban,1
494460,176592.87091660046,174494.9867371445,49475.997975043356,Aggressive,93575.2971471535,33,Freelancer,728,Single,Urban,0
129575,88422.04300320543,64248.07463970685,13128.618571797851,Conservative,56563.52687011439,48,Unemployed,583,Single,Suburban,2
393048,251334.09652319754,175798.74530000548,12740.163301584778,Aggressive,12837.239853256666,46,Unemployed,785,Married,Suburban,0
227606,156250.0078447397,59825.273681167775,38612.95823265989,Moderate,49898.10051937615,23,Freelancer,575,Married,Urban,2
468322,363287.21688843425,132937.06992128308,21732.86590255421,Conservative,65363.64449100499,46,Unemployed,732,Single,Urban,0
312822,215298.0683169484,42468.47101062073,16539.74973905216,Moderate,83825.43658167386,49,Freelancer,484,Divorced,Suburban,2
96218,58276.192596040666,24816.325670201364,8933.140266955148,Moderate,93647.67867076474,26,Unemployed,515,Divorced,Suburban,2
83230,60645.9099717464,37983.05445986302,38266.621546727205,Moderate,31741.613371638523,54,Freelancer,396,Married,Urban,1
265756,169186.44036855144,19369.37110329258,39316.09030680385,Conservative,15551.23640790368,40,Unemployed,418,Divorced,Urban,1
356199,179545.49996116848,156229.0813520377,28328.200161507022,Conservative,7382.864219388241,33,Freelancer,664,Single,Suburban,0
469589,348815.349735265,95526.85175149816,47865.68065956864,Moderate,73835.46027082828,35,Employed,702,Married,Suburban,0
182552,75019.78645855442,83021.1344322377,15908.163521132712,Moderate,79515.82527154319,36,Employed,696,Married,Urban,2
498446,327638.84245657694,235962.32160832945,10980.95227396686,Moderate,40937.31269281668,61,Unemployed,757,Divorced,Suburban,0
482052,357095.3132905509,169628.89222906923,33873.33844672309,Conservative,39592.5407173629,19,Employed,617,Married,Urban,0
354402,235910.61860794376,123683.00346720821,37920.43203998524,Aggressive,95423.70316546319,27,Freelancer,681,Divorced,Rural,0
59986,38909.18164368233,15220.814765808418,11245.29852759112,Aggressive,91668.13250803274,29,Unemployed,441,Divorced,Urban,2
175232,118512.75677339798,74647.62308225932,3830.538213055662,Conservative,23326.590191704323,63,Unemployed,756,Single,Urban,1
367739,195831.17597741532,177517.0813780737,40525.8243293186,Conservative,78080.76477498072,35,Freelancer,800,Divorced,Urban,0
121358,89451.20282260618,48395.96970649967,48825.098682300624,Aggressive,62270.039623294004,36,Freelancer,622,Divorced,Suburban,2
492327,197776.7347471632,162404.6608441077,32233.614303614217,Aggressive,15422.27391196399,55,Freelancer,567,Married,Urban,0
347073,126228.09278024288,112124.29382912947,13893.345007194708,Moderate,35677.104708656036,54,Unemployed,786,Single,Urban,0
93506,41400.19199688077,40419.039677866866,49833.630427639604,Aggressive,17747.294130748247,44,Freelancer,459,Single,Suburban,1
54911,31068.023217155824,16118.667992020495,44663.33181335387,Moderate,29515.60388218386,65,Employed,313,Divorced,Rural,1
369271,205049.13237630084,152042.51482474504,25669.032314014694,Conservative,61530.117577335164,31,Unemployed,454,Married,Rural,0
445037,316109.50466005754,124164.59528814137,41266.064242091685,Moderate,37526.54710434397,62,Freelancer,400,Married,Suburban,0
226111,113572.01173408437,17659.251856383034,40791.026163148344,Moderate,39405.95198358572,51,Unemployed,342,Married,Urban,1
473751,256854.62815001424,105540.4257369086,46739.948483674976,Aggressive,53964.72926171898,19,Employed,492,Single,Rural,0
395597,121323.20769718356,98898.62928938735,42046.192188673005,Conservative,8722.413884172276,61,Employed,610,Single,Rural,0
104458,52737.67058017827,11879.774379565428,32183.961797858225,Moderate,73879.72898494148,50,Freelancer,764,Divorced,Suburban,2
32175,20073.56797258863,3092.768726248315,30465.18594782537,Moderate,40170.953341334,36,Unemployed,462,Divorced,Rural,1
401379,123526.05911928546,116784.92371276136,23367.864416580585,Conservative,48039.708820232016,44,Freelancer,650,Married,Rural,0
336915,148391.17365036166,29754.525739631586,31324.281998537866,Conservative,97429.97288546317,65,Unemployed,533,Divorced,Suburban,2
409301,165348.6729067533,76263.14207316066,39760.82932651914,Aggressive,34436.6888318254,47,Freelancer,702,Married,Rural,0
141300,45356.2705524624,54410.19871661218,48451.88131512766,Moderate,64821.89359739255,24,Freelancer,650,Single,Urban,2
106925,57699.94255705596,51751.109860137854,23364.367909106004,Moderate,39250.43172958107,44,Unemployed,466,Divorced,Suburban,1
264446,103361.79900050654,98649.40159508589,28682.660149437856,Aggressive,89428.27186836781,38,Unemployed,447,Married,Urban,2
86358,57992.917799743365,42892.420700981835,22240.274752939087,Conservative,84675.62669950395,24,Employed,327,Single,Urban,2
430543,311697.60742956167,156826.18632584653,33424.4310491702,Aggressive,24162.427176238434,65,Employed,558,Married,Suburban,0
67057,38409.75279712253,12218.289118400258,31496.025203062978,Moderate,69174.57126109005,42,Unemployed,741,Divorced,Rural,2
288294,227998.36830239499,101601.62180060377,891.689509681165,Moderate,6517.199589720702,55,Employed,826,Married,Suburban,0
286569,150517.2968738785,104875.81292057018,27058.07795503292,Moderate,96318.53895298901,35,Employed,510,Single,Rural,2
274726,152935.5974611251,59691.68040908378,4424.344784950701,Aggressive,34899.01080141575,50,Unemployed,842,Divorced,Urban,1
298176,236933.29650205304,17285.63030368733,1319.1809002769173,Conservative,83184.27725847671,50,Unemployed,744,Single,Rural,2
22198,9229.356090776077,8134.232970100817,39559.85810423491,Conservative,31843.136607730994,49,Unemployed,752,Divorced,Urban,1
473716,365364.3461799924,28311.657050096812,12932.493107965027,Conservative,63277.074119687204,42,Freelancer,703,Married,Urban,0
204466,65719.2117724923,68298.72570588373,17032.753864364964,Conservative,98359.07919843317,31,Unemployed,365,Single,Urban,2
433295,226697.10380829548,53567.142920367434,3204.2293802033105,Moderate,87674.98631316303,55,Unemployed,704,Single,Suburban,0
187292,62743.148897213076,57034.45716354394,8975.013024717531,Aggressive,16036.59099049074,55,Unemployed,734,Married,Rural,1
455090,302460.71957628493,125951.10042420575,38280.24091288962,Aggressive,54748.843314947124,21,Employed,527,Single,Rural,0
164931,99652.04710181362,9249.51834264045,24676.541511631043,Conservative,34853.178211469014,61,Unemployed,775,Single,Rural,1
463676,302927.4743738006,98897.27675245973,44033.42312750742,Moderate,43433.885164829175,35,Employed,767,Single,Urban,0
182491,88916.95133528169,58486.727703193406,19862.10657334176,Moderate,33518.31292187686,27,Freelancer,400,Single,Suburban,1
401009,194385.4904419949,173184.93914667,13435.036787713412,Conservative,33595.924819551314,52,Unemployed,722,Married,Rural,0
421921,136136.8777492298,189817.59619040773,17379.990722932547,Aggressive,54255.32437766114,52,Unemployed,655,Single,Rural,0
456096,216633.04356985528,122111.71616952284,35638.58967584522,Aggressive,19196.400912315257,57,Employed,438,Single,Suburban,0
280910,214796.20253971755,106125.02240827832,27750.283616724304,Aggressive,53739.54252333647,40,Freelancer,430,Single,Rural,0
43236,21168.919280766946,8318.80353195026,45209.5603776214,Conservative,27896.54371983009,42,Unemployed,848,Divorced,Suburban,1
107955,77261.6503625964,22021.080045154144,30108.438469444165,Moderate,28898.290424179962,18,Freelancer,767,Divorced,Suburban,1
236586,170617.01093338395,32532.605767170095,24650.910424075155,Conservative,73874.80290356227,35,Freelancer,779,Married,Rural,2
123145,59924.89110116037,37297.74500230286,39287.63619433664,Conservative,2959.3603559935787,32,Unemployed,410,Married,Suburban,1
166430,102519.93803916888,31880.310237478632,47376.69253667226,Moderate,38094.57626738071,42,Freelancer,452,Married,Suburban,1
250785,87194.3836380245,22060.779868498717,17792.295562248528,Aggressive,40753.43801536451,49,Freelancer,541,Single,Rural,1
114914,40431.26021324933,41168.25524926563,12493.810508273884,Aggressive,48511.01397181727,37,Unemployed,578,Divorced,Urban,1
385014,124871.14085852544,141873.40206284315,30810.86981470696,Aggressive,66901.10247295386,34,Employed,662,Divorced,Rural,0
227990,134629.81556929558,48333.102200846835,24943.64105769405,Aggressive,36968.678273708654,28,Unemployed,707,Married,Rural,1
398387,204386.66928176396,33673.87222258896,49459.27874323917,Conservative,21313.710430645504,30,Freelancer,474,Divorced,Urban,0
34596,19858.663705578027,8366.488124080015,23118.089207386667,Moderate,88487.28405463087,42,Unemployed,434,Married,Suburban,2
446788,250441.02432043076,111272.97858410286,3716.577568017293,Conservative,98103.86266812119,37,Employed,805,Single,Rural,0
491973,233737.10806793993,172634.25956514198,48868.453038881795,Conservative,2001.4693172932807,42,Freelancer,593,Divorced,Urban,0
152351,97312.17611088547,29241.851181093265,42179.34727967701,Moderate,54646.68510006979,59,Freelancer,794,Single,Urban,2
214269,145542.41976103705,76530.38928575724,8912.507197898167,Moderate,34170.23791091982,62,Employed,718,Single,Rural,1
393640,120971.13391230413,174055.73730982025,45230.26265564347,Moderate,27698.957538720926,66,Employed,505,Divorced,Rural,0
412417,166460.22377189074,64695.32650980112,17033.34104108723,Conservative,33570.63908699355,48,Freelancer,617,Married,Urban,0
475732,312374.16299751104,233353.11122241447,18855.599226722225,Conservative,63887.77564262006,18,Employed,372,Divorced,Rural,0
158155,78019.45670145201,35405.47372799227,45319.574118107965,Conservative,19071.60102297949,69,Unemployed,558,Single,Urban,1
140674,88799.33337603191,23952.056723469996,26505.778251765765,Conservative,91286.07116579503,33,Employed,657,Married,Rural,2
402451,190553.0346864164,96459.46861060202,6888.146469925982,Conservative,46611.45249394758,65,Unemployed,447,Single,Urban,0
277529,137481.64333544593,25665.566690554955,18452.8079670902,Moderate,32557.683314932838,45,Freelancer,524,Married,Rural,1
260469,98806.16377553927,27757.57129348692,36104.87231339404,Aggressive,76553.1331547599,38,Freelancer,404,Divorced,Rural,2
430987,184943.20623642966,101926.40897033313,8709.209403400837,Moderate,1634.666523619266,47,Freelancer,655,Single,Rural,0
